null,zipf_0.5,300,270,2000,0.938
null,zipf_0.0,5000,2500,5000,26.517
null,zipf_0.5,300,270,5000,2.052
null,zipf_0.5,1000,100,500,1.480
null,zipf_0.5,1000,500,500,1.715
null,zipf_0.5,1000,100,5000,2.988
null,zipf_0.5,1000,900,500,0.739
null,zipf_0.5,1000,500,5000,6.815
null,zipf_0.5,1000,900,5000,5.692
null,zipf_0.5,5000,500,500,3.189
null,zipf_0.5,5000,500,2000,5.301
null,zipf_0.5,5000,2500,500,2.196
null,zipf_0.0,5000,4500,5000,32.570
null,zipf_0.5,5000,2500,2000,7.955
null,zipf_1.0,300,30,500,1.755
null,zipf_0.5,5000,4500,500,5.249
null,zipf_1.0,300,30,2000,3.004
null,zipf_1.0,300,150,2000,2.670
null,zipf_1.0,300,30,5000,4.423
null,zipf_1.0,300,270,500,1.474
null,zipf_0.5,5000,500,5000,21.626
null,zipf_1.0,300,150,5000,4.680
null,zipf_1.0,300,270,2000,3.300
null,zipf_1.5,300,30,500,1.343
null,zipf_1.5,300,30,2000,3.842
null,zipf_1.5,300,30,5000,2.707
null,zipf_1.0,300,270,5000,7.147
null,zipf_1.5,300,270,500,1.439
null,zipf_1.5,300,150,2000,3.470
null,zipf_1.5,300,150,5000,3.971
null,zipf_2.0,300,30,500,1.099
null,zipf_1.5,300,270,2000,3.654
null,zipf_2.0,300,30,2000,2.562
null,zipf_1.5,300,270,5000,4.628
null,zipf_0.5,5000,4500,2000,18.107
null,zipf_2.0,300,30,5000,3.576
null,zipf_1.0,300,30,500,1.000
null,zipf_2.0,300,150,2000,3.020
null,zipf_2.0,300,270,500,1.628
null,zipf_1.0,300,30,2000,2.331
null,zipf_2.0,300,150,5000,4.314
null,zipf_2.0,300,270,2000,2.965
null,geometric,300,30,500,1.319
null,geometric,300,30,2000,2.389
null,zipf_2.0,300,270,5000,4.607
null,zipf_1.0,300,30,5000,4.032
null,zipf_0.5,5000,2500,5000,35.928
null,geometric,300,30,5000,3.043
null,geometric,300,270,500,1.137
null,geometric,300,150,2000,2.342
null,zipf_1.0,300,150,2000,2.437
null,geometric,300,150,5000,3.954
ib,uniform,300,30,500,0.042
ib,uniform,300,30,2000,0.037
ib,uniform,300,30,5000,0.034
ib,uniform,300,150,2000,0.032
ib,uniform,300,150,5000,0.016
ib,uniform,300,270,500,0.019
ib,uniform,300,270,2000,0.017
ib,zipf_0.0,300,30,500,0.016
ib,zipf_0.0,300,30,5000,0.015
null,zipf_1.0,300,270,500,1.562
ib,zipf_0.0,300,150,2000,0.015
ib,zipf_0.0,300,150,5000,0.027
ib,zipf_0.0,300,270,500,0.033
ib,zipf_0.0,300,270,2000,0.033
ib,uniform,300,270,5000,0.017
ib,zipf_0.0,300,270,5000,0.029
ib,zipf_0.5,300,30,5000,0.031
ib,zipf_0.5,300,150,2000,0.030
ib,zipf_0.5,300,150,5000,0.029
ib,zipf_0.0,300,30,2000,0.015
ib,zipf_0.5,300,270,500,0.034
ib,zipf_0.5,300,270,2000,0.029
null,geometric,300,270,2000,2.847
ib,zipf_0.5,300,270,5000,0.029
ib,zipf_1.0,300,30,2000,0.023
ib,zipf_1.0,300,150,2000,0.013
ib,zipf_1.5,300,30,5000,0.013
ib,zipf_1.5,300,150,5000,0.012
ib,zipf_1.5,300,270,2000,0.031
ib,zipf_2.0,300,30,500,0.013
ib,zipf_1.0,300,270,5000,0.014
ib,geometric,300,30,500,0.015
ib,zipf_1.5,300,270,5000,0.012
ib,zipf_1.0,300,270,2000,0.013
ib,zipf_2.0,300,270,5000,0.012
ib,geometric,300,270,5000,0.022
ib,zipf_1.0,300,270,500,0.029
ib,zipf_2.0,300,270,2000,0.024
ib,zipf_1.5,300,270,500,0.013
ib,geometric,300,270,2000,0.014
ib,geometric,300,150,2000,0.013
ib,geometric,300,270,500,0.013
ib,zipf_2.0,300,30,5000,0.022
ib,zipf_2.0,300,150,5000,0.025
ib,zipf_0.5,300,30,500,0.036
null,zipf_1.0,300,150,5000,4.889
ib,zipf_1.5,300,30,2000,0.013
ib,geometric,300,30,5000,0.013
ib,zipf_1.5,300,150,2000,0.025
ib,geometric,300,150,5000,0.028
ib,zipf_1.0,300,30,500,0.015
ib,zipf_2.0,300,30,2000,0.024
ib,zipf_1.0,300,30,5000,0.029
ib,zipf_2.0,300,150,2000,0.018
ib,zipf_1.0,300,150,5000,0.013
ib,geometric,300,30,2000,0.027
ib,zipf_2.0,300,270,500,0.012
ib,zipf_1.5,300,30,500,0.026
ib,zipf_0.5,300,30,2000,0.030
null,zipf_1.0,300,270,2000,2.040
null,geometric,300,270,5000,4.146
null,zipf_1.0,1000,100,500,1.256
null,zipf_1.0,300,270,5000,2.911
fa,uniform,300,30,500,0.258
fa,uniform,300,30,2000,0.627
fa,uniform,300,150,2000,1.104
null,zipf_1.0,1000,500,500,2.348
fa,uniform,300,270,500,0.412
fa,uniform,300,30,5000,1.896
fa,uniform,300,270,2000,1.297
fa,zipf_0.0,300,30,500,0.173
fa,uniform,300,150,5000,3.115
null,zipf_1.0,1000,100,5000,5.394
fa,zipf_0.0,300,30,2000,0.754
fa,zipf_0.0,300,150,2000,1.028
fa,uniform,300,270,5000,3.225
fa,zipf_0.0,300,30,5000,1.659
fa,zipf_0.0,300,270,500,0.276
null,zipf_1.0,1000,900,500,2.291
fa,zipf_0.0,300,270,2000,1.133
fa,zipf_0.5,300,30,500,0.259
fa,zipf_0.5,300,30,2000,0.749
fa,zipf_0.0,300,150,5000,2.662
fa,zipf_0.0,300,270,5000,3.218
fa,zipf_0.5,300,150,2000,1.082
fa,zipf_0.5,300,270,500,0.310
fa,zipf_0.5,300,30,5000,1.976
fa,zipf_0.5,300,270,2000,1.020
fa,zipf_1.0,300,30,500,0.197
fa,zipf_1.0,300,30,2000,0.849
fa,zipf_0.5,300,150,5000,2.808
null,zipf_1.0,1000,500,5000,10.537
fa,zipf_1.0,300,150,2000,1.323
fa,zipf_1.0,300,30,5000,1.672
fa,zipf_0.5,300,270,5000,3.395
fa,zipf_1.0,300,270,500,0.318
fa,zipf_1.0,300,270,2000,1.023
fa,zipf_1.5,300,30,500,0.180
fa,zipf_1.5,300,30,2000,0.744
fa,zipf_1.0,300,150,5000,2.670
fa,zipf_1.0,300,270,5000,3.162
fa,zipf_1.5,300,30,5000,1.479
fa,zipf_1.5,300,270,500,0.210
fa,zipf_1.5,300,150,2000,1.425
fa,zipf_1.5,300,270,2000,0.728
fa,zipf_2.0,300,30,500,0.156
null,zipf_1.0,5000,500,500,5.662
fa,zipf_1.5,300,150,5000,1.608
fa,zipf_2.0,300,30,2000,0.496
null,zipf_1.0,1000,900,5000,12.063
fa,zipf_2.0,300,150,2000,0.775
null,zipf_0.5,5000,4500,5000,49.303
fa,zipf_2.0,300,30,5000,1.942
fa,zipf_2.0,300,270,500,0.332
fa,zipf_1.5,300,270,5000,4.461
fa,zipf_2.0,300,270,2000,1.589
fa,zipf_2.0,300,150,5000,3.198
fa,geometric,300,30,500,0.335
fa,geometric,300,30,2000,0.948
fa,geometric,300,150,2000,1.082
fa,geometric,300,30,5000,2.291
null,zipf_1.0,5000,2500,500,5.631
fa,zipf_2.0,300,270,5000,3.370
fa,geometric,300,270,500,0.428
fa,geometric,300,270,2000,1.327
fa,zipf_0.02,300,150,500,0.281
fa,geometric,300,150,5000,2.375
fa,zipf_0.05,300,150,500,0.215
fa,zipf_0.20,300,150,500,0.210
fa,zipf_0.10,300,150,500,0.447
bug,uniform,300,150,2000,0.905
bug,uniform,300,150,2000,0.204
bug,uniform,300,150,2000,1.878
fa,geometric,300,270,5000,4.050
null,zipf_1.0,5000,500,2000,11.424
bug,uniform,300,150,2000,1.885
bug,uniform,300,150,5000,1.083
bug,zipf_0.0,300,150,2000,1.494
bug,uniform,300,150,5000,3.873
bug,uniform,300,150,5000,3.770
bug,zipf_0.0,300,150,2000,0.483
bug,zipf_0.0,300,150,2000,1.193
bug,zipf_0.0,300,150,2000,2.487
bug,zipf_0.0,300,150,5000,0.754
bug,zipf_0.0,300,150,5000,3.653
bug,zipf_0.0,300,150,5000,3.268
bug,zipf_0.5,300,150,2000,0.182
bug,zipf_0.5,300,150,2000,1.574
bug,zipf_0.5,300,150,2000,1.743
bug,zipf_0.5,300,150,2000,2.912
null,zipf_1.0,5000,500,5000,21.753
bug,zipf_0.5,300,150,5000,0.853
bug,zipf_0.5,300,150,5000,3.997
bug,zipf_0.5,300,150,5000,3.102
bug,zipf_1.0,300,150,2000,0.403
bug,zipf_1.0,300,150,2000,1.199
bug,zipf_1.0,300,150,2000,0.921
null,zipf_1.0,5000,2500,2000,19.965
bug,zipf_1.0,300,150,5000,2.238
bug,zipf_1.0,300,150,2000,3.115
bug,zipf_1.0,300,150,5000,0.456
bug,zipf_1.5,300,150,2000,0.883
bug,zipf_1.5,300,150,2000,0.181
bug,zipf_1.0,300,150,5000,4.322
bug,zipf_1.5,300,150,2000,1.821
null,zipf_1.0,5000,4500,500,7.808
bug,zipf_1.5,300,150,2000,1.984
bug,zipf_1.5,300,150,5000,0.858
bug,zipf_1.5,300,150,5000,2.735
bug,zipf_2.0,300,150,2000,0.953
bug,zipf_1.5,300,150,5000,4.386
bug,zipf_2.0,300,150,2000,1.655
bug,zipf_2.0,300,150,2000,0.227
bug,zipf_2.0,300,150,5000,2.282
bug,zipf_2.0,300,150,2000,2.868
bug,zipf_2.0,300,150,5000,0.712
bug,geometric,300,150,2000,0.967
bug,zipf_2.0,300,150,5000,3.909
bug,geometric,300,150,2000,0.283
bug,geometric,300,150,2000,1.718
bug,geometric,300,150,2000,2.474
bug,geometric,300,150,5000,0.782
holdout,zipf_0.5,300,150,500,0.195
holdout,uniform,300,30,500,0.105
bug,geometric,300,150,5000,2.749
bug,geometric,300,150,5000,4.069
null,zipf_1.0,5000,2500,5000,32.650
null,zipf_1.5,300,30,500,0.376
null,zipf_1.5,300,30,2000,0.666
null,zipf_1.5,300,30,5000,1.284
null,zipf_1.0,5000,4500,2000,19.879
null,zipf_1.5,300,150,2000,0.804
null,zipf_1.5,300,270,500,0.457
null,zipf_1.5,300,270,2000,0.929
null,zipf_1.5,300,150,5000,3.312
null,zipf_1.5,300,270,5000,2.124
null,zipf_1.5,1000,100,500,1.632
null,zipf_1.5,1000,500,500,1.866
null,zipf_1.5,1000,100,5000,2.976
null,zipf_1.5,1000,900,500,0.865
null,zipf_1.5,1000,900,500,4.584
null,zipf_2.0,1000,100,500,0.914
null,zipf_1.5,1000,500,5000,9.244
null,zipf_1.5,1000,500,5000,7.551
null,zipf_1.5,1000,900,5000,10.266
null,zipf_1.5,5000,500,500,3.071
null,zipf_2.0,1000,500,500,2.782
null,zipf_1.5,1000,900,5000,10.550
null,zipf_1.0,5000,4500,5000,39.683
null,zipf_2.0,1000,100,5000,7.665
null,zipf_2.0,1000,900,500,4.072
null,zipf_1.5,5000,2500,500,3.617
null,zipf_2.0,1000,500,5000,6.727
null,geometric,1000,100,500,3.073
null,geometric,1000,500,500,1.747
null,zipf_1.5,5000,500,2000,12.452
null,geometric,1000,100,5000,6.753
null,zipf_2.0,1000,900,5000,11.692
null,geometric,1000,500,5000,7.674
ib,uniform,1000,100,500,0.038
ib,uniform,1000,100,5000,0.033
ib,uniform,1000,500,500,0.038
ib,uniform,1000,500,5000,0.045
ib,uniform,1000,900,500,0.041
ib,uniform,1000,900,5000,0.035
ib,zipf_0.0,1000,100,500,0.031
ib,zipf_0.0,1000,100,5000,0.028
ib,zipf_0.0,1000,500,500,0.030
ib,zipf_0.0,1000,500,5000,0.027
ib,zipf_0.0,1000,900,500,0.029
ib,zipf_0.0,1000,900,5000,0.025
ib,zipf_0.5,1000,100,500,0.032
null,geometric,1000,900,500,3.802
ib,zipf_0.5,1000,100,5000,0.026
ib,zipf_0.5,1000,500,5000,0.026
ib,zipf_0.5,1000,900,500,0.028
ib,zipf_0.5,1000,900,5000,0.024
ib,zipf_1.0,1000,100,5000,0.023
ib,zipf_1.0,1000,500,5000,0.020
ib,zipf_1.0,1000,900,5000,0.040
ib,zipf_0.5,1000,500,500,0.067
ib,zipf_1.5,1000,100,5000,0.040
ib,zipf_1.5,1000,500,5000,0.017
ib,zipf_2.0,1000,500,500,0.018
ib,zipf_2.0,1000,900,500,0.025
ib,geometric,1000,100,500,0.020
ib,geometric,1000,500,500,0.017
ib,geometric,1000,900,500,0.027
ib,zipf_1.5,1000,900,5000,0.017
ib,zipf_2.0,1000,100,5000,0.016
ib,zipf_2.0,1000,500,5000,0.015
ib,zipf_1.0,1000,100,500,0.048
ib,zipf_2.0,1000,900,5000,0.017
ib,zipf_1.0,1000,500,500,0.022
ib,geometric,1000,100,5000,0.037
ib,zipf_1.0,1000,900,500,0.026
ib,geometric,1000,500,5000,0.016
ib,zipf_1.5,1000,100,500,0.020
ib,geometric,1000,900,5000,0.018
ib,zipf_1.5,1000,500,500,0.018
ib,zipf_1.5,1000,900,500,0.019
ib,zipf_2.0,1000,100,500,0.018
null,zipf_1.5,5000,2500,2000,15.389
null,geometric,1000,900,5000,8.063
null,zipf_1.5,5000,500,5000,24.884
null,zipf_1.5,5000,4500,500,3.731
fa,uniform,1000,100,500,0.574
fa,uniform,1000,500,500,1.253
fa,uniform,1000,900,500,1.013
fa,uniform,1000,100,5000,5.371
fa,zipf_0.0,1000,100,500,0.672
fa,uniform,1000,500,5000,7.150
fa,zipf_0.0,1000,500,500,0.581
fa,zipf_0.0,1000,100,5000,4.617
fa,zipf_0.0,1000,900,500,1.161
null,zipf_1.5,5000,4500,2000,18.348
fa,uniform,1000,900,5000,12.887
null,zipf_1.5,5000,2500,5000,32.601
null,zipf_2.0,300,30,500,1.040
fa,zipf_0.5,1000,100,500,0.969
fa,zipf_0.0,1000,500,5000,8.905
fa,zipf_0.5,1000,500,500,0.549
null,zipf_2.0,300,30,2000,2.554
null,zipf_2.0,300,30,5000,3.389
fa,zipf_0.5,1000,100,5000,6.169
null,zipf_2.0,300,150,5000,3.983
null,zipf_2.0,300,150,2000,4.946
fa,zipf_0.5,1000,900,500,1.253
fa,zipf_0.0,1000,900,5000,11.848
fa,zipf_1.0,1000,100,500,0.394
fa,zipf_0.5,1000,500,5000,7.627
fa,zipf_1.0,1000,500,500,0.522
null,zipf_2.0,300,270,500,3.320
null,zipf_2.0,300,270,2000,3.918
fa,zipf_1.0,1000,100,5000,5.008
null,zipf_2.0,1000,100,500,2.685
fa,zipf_1.0,1000,900,500,1.010
fa,zipf_1.0,1000,500,5000,5.693
fa,zipf_1.5,1000,100,500,0.365
fa,zipf_0.5,1000,900,5000,8.794
fa,zipf_1.5,1000,500,500,0.546
null,zipf_2.0,300,270,5000,6.602
null,zipf_2.0,1000,500,500,2.785
fa,zipf_1.5,1000,100,5000,5.156
fa,zipf_1.5,1000,900,500,1.142
null,zipf_2.0,1000,100,5000,8.600
fa,zipf_1.5,1000,500,5000,6.520
fa,zipf_2.0,1000,100,500,0.365
fa,zipf_1.0,1000,900,5000,9.976
fa,zipf_2.0,1000,500,500,0.883
null,zipf_2.0,1000,900,500,4.187
fa,zipf_2.0,1000,100,5000,3.680
fa,zipf_2.0,1000,900,500,1.043
null,zipf_2.0,1000,500,5000,9.791
fa,zipf_1.5,1000,900,5000,8.038
fa,geometric,1000,100,500,0.362
fa,zipf_2.0,1000,500,5000,6.007
fa,geometric,1000,500,500,0.449
null,zipf_1.5,5000,4500,5000,50.961
fa,geometric,1000,100,5000,3.488
fa,geometric,1000,900,500,0.622
null,zipf_2.0,5000,500,500,5.968
fa,geometric,1000,500,5000,6.010
bug,uniform,1000,500,500,0.852
bug,uniform,1000,500,500,1.426
bug,uniform,1000,500,500,0.178
fa,zipf_2.0,1000,900,5000,11.393
null,zipf_2.0,1000,900,5000,14.273
fa,geometric,1000,900,5000,10.019
null,zipf_2.0,5000,500,2000,11.541
null,zipf_2.0,5000,2500,500,5.393
bug,uniform,1000,500,5000,3.979
bug,zipf_0.0,1000,500,500,1.289
bug,zipf_0.0,1000,500,500,1.466
bug,uniform,1000,500,5000,11.727
bug,zipf_0.0,1000,500,500,0.282
bug,uniform,1000,500,5000,12.084
bug,zipf_0.0,1000,500,5000,1.906
bug,zipf_0.5,1000,500,500,1.160
bug,zipf_0.5,1000,500,500,2.179
bug,zipf_0.5,1000,500,500,0.356
null,zipf_2.0,5000,500,5000,23.411
null,zipf_2.0,5000,2500,2000,14.668
bug,zipf_0.0,1000,500,5000,13.328
bug,zipf_0.0,1000,500,5000,14.534
null,zipf_2.0,5000,4500,500,7.737
bug,zipf_0.5,1000,500,5000,2.997
bug,zipf_0.5,1000,500,5000,12.027
bug,zipf_1.0,1000,500,500,0.940
bug,zipf_1.0,1000,500,500,0.253
bug,zipf_1.0,1000,500,500,1.596
bug,zipf_0.5,1000,500,5000,10.912
null,zipf_2.0,5000,4500,2000,18.143
bug,zipf_1.0,1000,500,5000,3.408
null,geometric,300,30,500,2.002
bug,zipf_1.5,1000,500,500,1.049
